,Latitude,Longitude,CategoryID,Precision code
5388,34.5,101,6,4
5389,40,94.25,6,2
5390,40,94.5,6,2
5391,40.118993,94.566984,6,1
5392,41,85,6,3
5393,34,117,6,4
5394,35.551091,110.495479,6,2
5395,35,103,6,4
5396,32.5,101,6,4
5397,23.4,113.5,6,3
5399,34.5,112.5,6,2
5401,35.5915003,114.182293,6,1
5402,32.133333,112.75,6,2
5403,23.124884,113.259222,6,1
5406,33.950000,113.433333,6,1
5408,31.7,118.35,6,2
